Date,Hour,Custom dimension 2,Custom dimension 10,Custom dimension 5,Custom dimension 3,Total events
2018-12-17,20,5980232726001,Coach Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,2
2018-12-17,21,5979787095001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hornets 2018-12-14,1
2018-12-17,21,5980228764001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Pacers 2018-12-16,2
2018-12-17,21,5980231231001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks at Pacers 2018-12-16,1
2018-12-17,21,5980232726001,Coach Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,5
2018-12-17,22,5980229046001,Player Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,2
2018-12-17,22,5980232726001,Coach Interview,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Pacers 2018-12-16,1
2018-12-17,22,5980232726001,Coach Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,1
2018-12-17,22,5980747235001,Highlight Clip,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-17,22,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,3
2018-12-17,23,5980228764001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Pacers 2018-12-16,1
2018-12-17,23,5980747235001,Highlight Clip,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-17,23,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,5
2018-12-18,0,5980232726001,Coach Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,1
2018-12-18,0,5980747235001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,1
2018-12-18,0,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,3
2018-12-18,0,5980759797001,Player Interview,Rebecca Haarlow,Knicks vs Suns 2018-12-17,2
2018-12-18,0,5980762780001,Player Interview,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-18,1,5979784547001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,2
2018-12-18,1,5980232726001,Coach Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,1
2018-12-18,1,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,4
2018-12-18,1,5980762777001,Segment,Bill Pidto,Knicks vs Suns 2018-12-17,1
2018-12-18,2,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,4
2018-12-18,3,5979787095001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hornets 2018-12-14,1
2018-12-18,3,5980747235001,Highlight Clip,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-18,3,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,3
2018-12-18,4,5979780906001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,1
2018-12-18,4,5979784547001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,1
2018-12-18,4,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,1
2018-12-18,4,5980759797001,Player Interview,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-18,4,5980762777001,Segment,Bill Pidto,Knicks vs Suns 2018-12-17,1
2018-12-18,4,5980762780001,Player Interview,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-18,5,5979784547001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,1
2018-12-18,5,5980229046001,Player Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,1
2018-12-18,5,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,1
2018-12-18,6,5980747235001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,1
2018-12-18,6,5980747235001,Highlight Clip,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-18,6,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,1
2018-12-18,7,5979784547001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,1
2018-12-18,7,5980228764001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Pacers 2018-12-16,1
2018-12-18,7,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,1
2018-12-18,7,5980762777001,Segment,Bill Pidto,Knicks vs Suns 2018-12-17,1
2018-12-18,8,5979784547001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,1
2018-12-18,8,5980232726001,Coach Interview,Alan Hahn,Knicks at Pacers 2018-12-16,1
2018-12-18,8,5980232726001,Coach Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,1
2018-12-18,8,5980747235001,Highlight Clip,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-18,8,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,3
2018-12-18,9,5979784547001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,4
2018-12-18,9,5979787095001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hornets 2018-12-14,1
2018-12-18,9,5979790268001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,1
2018-12-18,9,5980232726001,Coach Interview,Rebecca Haarlow,Knicks at Pacers 2018-12-16,1
2018-12-18,9,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,5
2018-12-18,10,5979784547001,Player Interview,Rebecca Haarlow,Knicks at Hornets 2018-12-14,2
2018-12-18,10,5980747235001,Highlight Clip,Rebecca Haarlow,Knicks vs Suns 2018-12-17,1
2018-12-18,10,5980750298001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Suns 2018-12-17,1
